grid_id,geometry,公交站2020,商业2020,地铁站2020,教育2020,文化2020,road_weight
46,"POLYGON ((-9787948 5156381, -9787448 5156381, -9787448 5155881, -9787948 5155881, -9787948 5156381))",0,0,0,0,0,0
47,"POLYGON ((-9787948 5156881, -9787448 5156881, -9787448 5156381, -9787948 5156381, -9787948 5156881))",0,0,0,0,0,0
48,"POLYGON ((-9787948 5157381, -9787448 5157381, -9787448 5156881, -9787948 5156881, -9787948 5157381))",0,0,0,0,0,2976.674
49,"POLYGON ((-9787948 5157881, -9787448 5157881, -9787448 5157381, -9787948 5157381, -9787948 5157881))",0,0,0,0,0,7283.242
50,"POLYGON ((-9787948 5158381, -9787448 5158381, -9787448 5157881, -9787948 5157881, -9787948 5158381))",0,0,0,0,0,19645.712
51,"POLYGON ((-9787948 5158881, -9787448 5158881, -9787448 5158381, -9787948 5158381, -9787948 5158881))",0,0,0,0,0,17486.251
52,"POLYGON ((-9787948 5159381, -9787448 5159381, -9787448 5158881, -9787948 5158881, -9787948 5159381))",0,0,0,0,0,4276.894
53,"POLYGON ((-9787948 5159881, -9787448 5159881, -9787448 5159381, -9787948 5159381, -9787948 5159881))",0,0,0,0,0,5285.164
54,"POLYGON ((-9787948 5160381, -9787448 5160381, -9787448 5159881, -9787948 5159881, -9787948 5160381))",0,0,0,0,0,20494.86
55,"POLYGON ((-9787948 5160881, -9787448 5160881, -9787448 5160381, -9787948 5160381, -9787948 5160881))",0,0,0,0,0,11122.097
56,"POLYGON ((-9787448 5160881, -9787948 5160881, -9787948 5161316.077755156, -9787946.163053358 5161316.09734355, -9787934.13085983 5161316.225243377, -9787927.85250968 5161316.291985853, -9787911.201775583 5161316.505159818, -9787909.542145396 5161316.526427589, -9787891.231017534 5161316.800828693, -9787890.415266536 5161316.816666537, -9787882.642077241 5161316.968202233, -9787882.636957295 5161316.968301113, -9787872.998303916 5161317.156182222, -9787866.104592577 5161317.231373276, -9787860.939756503 5161317.287686529, -9787854.885150163 5161317.353722998, -9787836.771955881 5161317.5510234935, -9787831.389593901 5161317.678343792, -9787831.388242196 5161317.67837844, -9787827.534358826 5161317.769551012, -9787817.786394631 5161318.000140528, -9787817.582805604 5161299.359721242, -9787817.378620481 5161280.663839238, -9787817.234447435 5161267.462572252, -9787816.85443331 5161232.665832789, -9787816.5509637 5161204.876934522, -9787816.498174602 5161200.043972812, -9787816.17405449 5161170.367572504, -9787815.798756495 5161136.011138183, -9787705.06317299 5161138.602635984, -9787695.383268325 5161138.829598992, -9787599.530722098 5161141.0793914795, -9787448 5161144.633520915, -9787448 5160881))",0,0,0,0,0,9585.671
57,"POLYGON ((-9787448 5154881, -9786948 5154881, -9786948 5154632.727657905, -9787012.394637754 5154647.512570393, -9787046.291300468 5154655.295979767, -9787046.988339234 5154655.456044777, -9787177.108688837 5154685.333303313, -9787209.608642913 5154691.966836184, -9787209.608636202 5154691.968232868, -9787209.609319055 5154692.481941603, -9787209.63342852 5154710.111516702, -9787209.637090351 5154712.764814889, -9787209.768695047 5154712.785663424, -9787215.781456865 5154713.737101057, -9787245.53377447 5154718.445155975, -9787252.02221077 5154719.471871677, -9787282.614507867 5154723.577081435, -9787282.617002817 5154723.577422136, -9787306.85624995 5154726.830036981, -9787315.336685538 5154727.968006981, -9787315.378282165 5154727.973589401, -9787350.477277169 5154732.536170932, -9787357.22527709 5154733.413345929, -9787384.491296083 5154737.264820032, -9787418.995541176 5154742.138589278, -9787426.84119401 5154743.2467824295, -9787440.632530425 5154745.666136073, -9787448 5154746.958585252, -9787448 5154881))",0,0,0,0,0,0
58,"POLYGON ((-9787448 5155381, -9786948 5155381, -9786948 5154881, -9787448 5154881, -9787448 5155381))",0,0,0,0,0,14407.392
59,"POLYGON ((-9787448 5155881, -9786948 5155881, -9786948 5155381, -9787448 5155381, -9787448 5155881))",0,0,0,0,0,19093.703
60,"POLYGON ((-9787448 5156381, -9786948 5156381, -9786948 5155881, -9787448 5155881, -9787448 5156381))",0,0,0,0,0,0
61,"POLYGON ((-9787448 5156881, -9786948 5156881, -9786948 5156381, -9787448 5156381, -9787448 5156881))",0,0,0,0,0,367.948
62,"POLYGON ((-9787448 5157381, -9786948 5157381, -9786948 5156881, -9787448 5156881, -9787448 5157381))",0,0,0,0,0,24948.216
63,"POLYGON ((-9787448 5157881, -9786948 5157881, -9786948 5157381, -9787448 5157381, -9787448 5157881))",0,0,0,0,0,6338.603
64,"POLYGON ((-9787448 5158381, -9786948 5158381, -9786948 5157881, -9787448 5157881, -9787448 5158381))",0,0,0,0,0,8085.363
65,"POLYGON ((-9787448 5158881, -9786948 5158881, -9786948 5158381, -9787448 5158381, -9787448 5158881))",0,0,0,0,0,10627.312
66,"POLYGON ((-9787448 5159381, -9786948 5159381, -9786948 5158881, -9787448 5158881, -9787448 5159381))",0,0,0,0,0,6327.706
67,"POLYGON ((-9787448 5159881, -9786948 5159881, -9786948 5159381, -9787448 5159381, -9787448 5159881))",0,0,0,0,0,4697.525
68,"POLYGON ((-9787448 5160381, -9786948 5160381, -9786948 5159881, -9787448 5159881, -9787448 5160381))",0,0,0,0,0,9243.07
69,"POLYGON ((-9787448 5160881, -9786948 5160881, -9786948 5160381, -9787448 5160381, -9787448 5160881))",0,0,0,0,0,5783.247
70,"POLYGON ((-9786948 5161381, -9786948 5160881, -9787448 5160881, -9787448 5161144.633520915, -9787413.281751383 5161145.447832017, -9787285.17050527 5161148.450510806, -9787278.73221461 5161148.601306371, -9787278.730617203 5161148.601339752, -9787278.707434002 5161148.601885309, -9787267.059806567 5161148.8747569565, -9787267.362768015 5161158.702117164, -9787258.293075053 5161159.105925139, -9787258.467538852 5161171.067063367, -9787258.467849255 5161171.087700893, -9787258.743263995 5161189.971752463, -9787258.883658655 5161199.596159037, -9787258.892508427 5161200.2177508455, -9787259.009913726 5161208.259407029, -9787259.035363333 5161210.020628427, -9787259.650507953 5161252.194072551, -9787259.743923072 5161258.597173703, -9787260.500897123 5161310.498947164, -9787261.21773159 5161359.640786233, -9787261.529277844 5161381, -9786948 5161381))",0,0,0,0,0,8122.719
71,"POLYGON ((-9786948 5161381, -9787261.529277844 5161381, -9787261.890163444 5161405.741856232, -9787262.565643134 5161452.053803, -9787263.154681046 5161492.438212098, -9787263.362092266 5161506.6572207725, -9787263.698884824 5161529.7430869825, -9787263.765835818 5161534.332590199, -9787264.649887947 5161594.941667094, -9787265.376557022 5161644.764546044, -9787266.039316336 5161690.2014469225, -9787266.401769398 5161715.050382921, -9787266.401804036 5161715.051698607, -9787266.495428326 5161721.472744401, -9787153.60301742 5161724.2099885205, -9787053.360010771 5161726.639550098, -9786948 5161729.190375133, -9786948 5161381))",0,0,0,0,0,3079.431
72,"POLYGON ((-9786448 5153881, -9786448 5153739.574704249, -9786598.47463703 5153789.730125207, -9786622.160459816 5153795.664344149, -9786622.18424862 5153795.670252515, -9786623.110448962 5153795.9023141395, -9786623.111505888 5153795.979460394, -9786623.111537417 5153795.981391127, -9786623.936351078 5153856.7872904455, -9786624.264777075 5153881, -9786448 5153881))",0,0,0,0,0,598.587
73,"POLYGON ((-9786448 5154381, -9786448 5153881, -9786624.264777075 5153881, -9786624.616651855 5153906.941435438, -9786625.177170902 5153948.265333157, -9786625.77830029 5153992.581574451, -9786626.037384896 5154011.683513416, -9786626.0575446 5154013.167070792, -9786626.259644782 5154028.067520426, -9786626.673911078 5154058.609243927, -9786627.317609679 5154106.063905268, -9786627.811224613 5154142.453503175, -9786629.775638893 5154182.12706161, -9786630.56868078 5154198.143838692, -9786632.869573923 5154227.301242323, -9786634.96335542 5154253.834304188, -9786636.717144419 5154270.001941846, -9786636.717184145 5154270.002188508, -9786640.987524068 5154309.368761762, -9786645.294247473 5154340.5389054585, -9786648.633352559 5154364.706047588, -9786649.84816526 5154371.93341618, -9786651.372104455 5154381, -9786448 5154381))",0,0,0,0,0,20800.007
74,"POLYGON ((-9786948 5154881, -9786448 5154881, -9786448 5154381, -9786651.372104455 5154381, -9786655.249531306 5154404.068515916, -9786657.893209103 5154419.7969456315, -9786660.74039387 5154434.14249004, -9786667.100281006 5154466.186648581, -9786668.766869659 5154474.583688711, -9786672.89280948 5154492.84996466, -9786678.390413564 5154517.188915667, -9786693.76161277 5154528.31027127, -9786693.762632323 5154528.31101569, -9786700.70698596 5154533.335405782, -9786705.812360678 5154536.822559684, -9786731.30759567 5154554.236544493, -9786739.972961038 5154560.155215648, -9786752.70983791 5154567.05891102, -9786764.53808898 5154573.470005304, -9786779.87351198 5154581.062503135, -9786808.640396202 5154593.880299959, -9786826.40912281 5154600.991707034, -9786852.485599644 5154609.93461191, -9786879.036073452 5154617.302222753, -9786905.979126284 5154623.077990881, -9786918.521659503 5154625.957254857, -9786942.494828854 5154631.463678846, -9786948 5154632.727657905, -9786948 5154881))",0,0,0,0,0,0
75,"POLYGON ((-9786948 5155381, -9786448 5155381, -9786448 5154881, -9786948 5154881, -9786948 5155381))",1,0,0,0,0,35310.786
76,"POLYGON ((-9786948 5155881, -9786448 5155881, -9786448 5155381, -9786948 5155381, -9786948 5155881))",1,0,0,0,0,42829.138
77,"POLYGON ((-9786948 5156381, -9786448 5156381, -9786448 5155881, -9786948 5155881, -9786948 5156381))",0,0,0,0,0,0
78,"POLYGON ((-9786948 5156881, -9786448 5156881, -9786448 5156381, -9786948 5156381, -9786948 5156881))",0,0,0,0,0,0
79,"POLYGON ((-9786948 5157381, -9786448 5157381, -9786448 5156881, -9786948 5156881, -9786948 5157381))",0,0,0,0,0,15769.608
80,"POLYGON ((-9786948 5157881, -9786448 5157881, -9786448 5157381, -9786948 5157381, -9786948 5157881))",0,0,0,0,0,11889.477
81,"POLYGON ((-9786948 5158381, -9786448 5158381, -9786448 5157881, -9786948 5157881, -9786948 5158381))",0,0,0,0,0,2677.502
82,"POLYGON ((-9786948 5158881, -9786448 5158881, -9786448 5158381, -9786948 5158381, -9786948 5158881))",0,0,0,0,0,9800.634
83,"POLYGON ((-9786948 5159381, -9786448 5159381, -9786448 5158881, -9786948 5158881, -9786948 5159381))",0,0,0,0,0,13492.985
84,"POLYGON ((-9786948 5159881, -9786448 5159881, -9786448 5159381, -9786948 5159381, -9786948 5159881))",0,0,0,0,0,37358.061
85,"POLYGON ((-9786948 5160381, -9786448 5160381, -9786448 5159881, -9786948 5159881, -9786948 5160381))",0,0,0,0,0,22209.361
86,"POLYGON ((-9786948 5160881, -9786448 5160881, -9786448 5160381, -9786948 5160381, -9786948 5160881))",0,0,0,0,0,80897.118
87,"POLYGON ((-9786948 5161381, -9786448 5161381, -9786448 5160881, -9786948 5160881, -9786948 5161381))",0,0,0,0,0,10767.443
88,"POLYGON ((-9786448 5161881, -9786448 5161381, -9786948 5161381, -9786948 5161729.190375133, -9786682.864935448 5161735.609443957, -9786646.51365061 5161736.489096286, -9786626.752966613 5161736.96682747, -9786521.618810484 5161739.508893278, -9786516.20354036 5161739.638435862, -9786516.201645503 5161760.185408264, -9786516.190721454 5161881, -9786448 5161881))",0,0,0,0,0,4612.355
89,"POLYGON ((-9786448 5161881, -9786516.190721454 5161881, -9786516.161767505 5162201.21639235, -9786516.157682093 5162242.328381496, -9786516.155085847 5162267.859106914, -9786516.153479122 5162283.430842932, -9786514.013409538 5162283.580694923, -9786483.996058842 5162284.976219028, -9786473.068686372 5162285.603778825, -9786464.892354947 5162285.894514215, -9786464.969163366 5162270.180772756, -9786465.002319805 5162263.397491521, -9786464.983806422 5162252.704845192, -9786464.923246814 5162217.732127783, -9786464.870730659 5162187.407075553, -9786464.820992084 5162158.66740415, -9786464.761752913 5162124.472168481, -9786464.70527856 5162091.831412623, -9786464.644679794 5162056.833460864, -9786464.580104059 5162019.540335347, -9786464.518180138 5161983.791293532, -9786464.467040021 5161954.24928444, -9786464.402336666 5161916.881898058, -9786449.683540938 5161917.617933587, -9786448 5161917.7021228, -9786448 5161881))",0,0,0,0,0,527.632
90,"POLYGON ((-9786448 5153881, -9785948 5153881, -9785948 5153735.75338198, -9786106.033994608 5153779.47267746, -9786347.970048446 5153846.400160091, -9786347.971969206 5153846.400703553, -9786352.251761297 5153847.584598584, -9786350.440322885 5153707.056621661, -9786448 5153739.574704249, -9786448 5153881))",0,0,0,0,0,7451.935
91,"POLYGON ((-9786448 5154381, -9785948 5154381, -9785948 5153881, -9786448 5153881, -9786448 5154381))",0,0,0,0,0,57665.445
92,"POLYGON ((-9786448 5154881, -9785948 5154881, -9785948 5154381, -9786448 5154381, -9786448 5154881))",0,0,0,0,0,0
93,"POLYGON ((-9786448 5155381, -9785948 5155381, -9785948 5154881, -9786448 5154881, -9786448 5155381))",0,0,0,0,0,20450.923
94,"POLYGON ((-9786448 5155881, -9785948 5155881, -9785948 5155381, -9786448 5155381, -9786448 5155881))",1,0,0,0,0,17116.597
95,"POLYGON ((-9786448 5156381, -9785948 5156381, -9785948 5155881, -9786448 5155881, -9786448 5156381))",0,0,0,0,0,11010.118
96,"POLYGON ((-9786448 5156881, -9785948 5156881, -9785948 5156381, -9786448 5156381, -9786448 5156881))",0,0,0,0,0,8858.581
97,"POLYGON ((-9786448 5157381, -9785948 5157381, -9785948 5156881, -9786448 5156881, -9786448 5157381))",0,0,0,0,0,19989.008
98,"POLYGON ((-9786448 5157881, -9785948 5157881, -9785948 5157381, -9786448 5157381, -9786448 5157881))",0,10,0,0,0,31833.865
99,"POLYGON ((-9786448 5158381, -9785948 5158381, -9785948 5157881, -9786448 5157881, -9786448 5158381))",0,3,0,0,0,22494.02
100,"POLYGON ((-9786448 5158881, -9785948 5158881, -9785948 5158381, -9786448 5158381, -9786448 5158881))",0,0,0,0,0,4999.578
101,"POLYGON ((-9786448 5159381, -9785948 5159381, -9785948 5158881, -9786448 5158881, -9786448 5159381))",0,0,0,0,0,0
102,"POLYGON ((-9786448 5159881, -9785948 5159881, -9785948 5159381, -9786448 5159381, -9786448 5159881))",0,0,0,0,0,2578.305
103,"POLYGON ((-9786448 5160381, -9785948 5160381, -9785948 5159881, -9786448 5159881, -9786448 5160381))",0,0,0,0,0,38759.592
104,"POLYGON ((-9786448 5160881, -9785948 5160881, -9785948 5160381, -9786448 5160381, -9786448 5160881))",0,0,0,0,0,22527.363
105,"POLYGON ((-9786448 5161381, -9785948 5161381, -9785948 5160881, -9786448 5160881, -9786448 5161381))",0,0,0,0,0,2995.621
106,"POLYGON ((-9785948 5161381, -9786448 5161381, -9786448 5161881, -9786433.653884165 5161881, -9786433.596198583 5161846.855463818, -9786433.517440083 5161800.227134401, -9786433.467578208 5161770.711388082, -9786433.418450737 5161741.64009422, -9786398.059281845 5161742.494002909, -9786356.34559875 5161743.501167861, -9786316.818649251 5161744.45535442, -9786299.2089589 5161744.880418661, -9786287.305178277 5161745.167693789, -9786245.09759128 5161746.186029738, -9786244.926308233 5161742.690951108, -9786217.00568935 5161744.093214354, -9786182.174703563 5161745.842460984, -9786165.289308475 5161746.690434235, -9786147.903571498 5161747.5634408565, -9786104.833776267 5161749.726111211, -9786068.3735445 5161751.556723525, -9786036.631030578 5161753.150331511, -9786004.073943228 5161754.784757545, -9785994.269153206 5161755.276964704, -9785975.248197697 5161756.198336929, -9785953.326084914 5161757.260173692, -9785948 5161757.516096783, -9785948 5161381))",0,0,0,0,0,9496.418
107,"POLYGON ((-9786448 5161881, -9786448 5161917.7021228, -9786433.717091242 5161918.416371455, -9786433.672171758 5161891.817460073, -9786433.661889147 5161885.738210112, -9786433.653884165 5161881, -9786448 5161881))",0,0,0,0,0,0
108,"POLYGON ((-9785948 5153881, -9785448 5153881, -9785448 5153597.406576556, -9785490.41049618 5153609.140859522, -9785538.919034464 5153622.56948495, -9785576.020046704 5153632.8359356765, -9785703.947304424 5153668.234115871, -9785928.98682249 5153730.493483768, -9785948 5153735.75338198, -9785948 5153881))",1,0,0,0,0,16973.948
109,"POLYGON ((-9785948 5154381, -9785448 5154381, -9785448 5153881, -9785948 5153881, -9785948 5154381))",1,0,0,0,0,57712.501
110,"POLYGON ((-9785948 5154881, -9785448 5154881, -9785448 5154381, -9785948 5154381, -9785948 5154881))",0,0,0,0,0,7370.933
